DT,T,RH,AH,PT08.S1(CO)
2004-05-28 10:00:00,24.3,35.1,1.0477,1050.0
2004-05-28 11:00:00,26.4,29.3,0.9889,1048.0
2004-05-28 12:00:00,28.3,25.0,0.9495,1141.0
2004-05-28 13:00:00,28.9,23.7,0.9285,1052.0
2004-05-28 14:00:00,28.5,25.8,0.9931,1152.0
2004-05-28 15:00:00,29.6,18.9,0.7692,1026.0
2004-05-28 16:00:00,28.0,23.2,0.8613,1039.0
2004-05-28 17:00:00,23.6,41.0,1.1786,1148.0
2004-05-28 18:00:00,21.5,48.1,1.2148,1176.0
2004-05-28 19:00:00,22.1,44.1,1.1573,1100.0
2004-05-28 20:00:00,20.2,47.2,1.1043,1081.0
2004-05-28 21:00:00,20.0,47.6,1.103,976.0
2004-05-28 22:00:00,19.8,46.8,1.0697,979.0
2004-05-28 23:00:00,19.6,47.0,1.0606,1092.0
2004-05-29 00:00:00,19.3,46.3,1.0279,1044.0
2004-05-29 01:00:00,18.5,48.7,1.0286,940.0
2004-05-29 02:00:00,18.0,51.4,1.0504,892.0
2004-05-29 03:00:00,17.9,50.8,1.0355,838.0
2004-05-29 04:00:00,17.7,51.9,1.0379,853.0
2004-05-29 05:00:00,17.7,49.7,0.997,738.0
2004-05-29 06:00:00,17.9,46.1,0.9383,762.0
2004-05-29 07:00:00,18.4,43.9,0.9192,841.0
2004-05-29 08:00:00,18.9,42.1,0.9081,843.0
2004-05-29 09:00:00,19.2,39.7,0.8728,841.0
2004-05-29 10:00:00,20.8,36.6,0.8878,862.0
2004-05-29 11:00:00,21.3,35.8,0.8975,869.0
2004-05-29 12:00:00,21.8,34.9,0.9004,894.0
2004-05-29 13:00:00,22.8,31.4,0.8615,844.0
2004-05-29 14:00:00,22.9,31.3,0.862,823.0
2004-05-29 15:00:00,22.9,30.7,0.8461,843.0
2004-05-29 16:00:00,23.8,29.2,0.8499,865.0
2004-05-29 17:00:00,23.2,30.2,0.8442,873.0
2004-05-29 18:00:00,22.4,31.3,0.8365,899.0
2004-05-29 19:00:00,21.7,32.2,0.825,921.0
2004-05-29 20:00:00,20.8,33.2,0.8061,937.0
2004-05-29 21:00:00,20.1,35.0,0.8149,901.0
2004-05-29 22:00:00,19.5,36.9,0.8258,955.0
2004-05-29 23:00:00,19.0,38.2,0.8327,1065.0
2004-05-30 00:00:00,18.5,39.4,0.832,1035.0
2004-05-30 01:00:00,17.8,41.7,0.844,956.0
2004-05-30 02:00:00,19.2,42.0,0.9248,869.0
2004-05-30 03:00:00,17.8,44.8,0.9048,831.0
2004-05-30 04:00:00,17.0,47.7,0.9185,815.0
2004-05-30 05:00:00,17.2,47.2,0.9178,781.0
2004-05-30 06:00:00,17.3,47.6,0.9295,781.0
2004-05-30 07:00:00,18.6,44.2,0.9385,828.0
2004-05-30 08:00:00,20.2,37.8,0.8837,803.0
2004-05-30 09:00:00,22.0,31.9,0.8335,811.0
2004-05-30 10:00:00,25.5,25.9,0.8339,844.0
2004-05-30 11:00:00,27.5,22.8,0.8249,833.0
2004-05-30 12:00:00,28.7,20.7,0.8024,832.0
2004-05-30 13:00:00,29.1,19.6,0.7771,771.0
2004-05-30 14:00:00,29.8,18.4,0.7595,783.0
2004-05-30 15:00:00,32.0,15.0,0.7028,815.0
2004-05-30 16:00:00,30.3,17.0,0.7232,912.0
2004-05-30 17:00:00,31.7,16.2,0.745,894.0
2004-05-30 18:00:00,29.2,19.6,0.7817,963.0
2004-05-30 19:00:00,27.4,23.8,0.858,990.0
2004-05-30 20:00:00,25.0,26.9,0.8408,1025.0
2004-05-30 21:00:00,23.6,30.1,0.8663,997.0
2004-05-30 22:00:00,22.3,33.6,0.8913,976.0
2004-05-30 23:00:00,21.4,36.9,0.9271,878.0
2004-05-31 00:00:00,20.6,39.9,0.9597,836.0
2004-05-31 01:00:00,19.7,43.2,0.9812,855.0
2004-05-31 02:00:00,19.7,42.4,0.9636,759.0
2004-05-31 03:00:00,18.9,45.0,0.9703,738.0
2004-05-31 04:00:00,18.7,45.4,0.9694,736.0
2004-05-31 05:00:00,16.4,52.4,0.9709,765.0
2004-05-31 06:00:00,16.6,52.1,0.9785,909.0
2004-05-31 07:00:00,17.4,50.9,1.0017,1108.0
2004-05-31 08:00:00,19.3,46.0,1.0185,1252.0
2004-05-31 09:00:00,20.9,43.6,1.0683,1175.0
2004-05-31 10:00:00,25.6,33.3,1.0773,1111.0
2004-05-31 11:00:00,28.9,26.0,1.0188,1044.0
2004-05-31 12:00:00,30.3,22.8,0.9695,1018.0
2004-05-31 13:00:00,30.9,24.4,1.0724,1060.0
2004-05-31 14:00:00,30.5,26.2,1.1278,1071.0
2004-05-31 15:00:00,30.7,23.4,1.015,1006.0
2004-05-31 16:00:00,28.1,29.8,1.1132,1104.0
2004-05-31 17:00:00,26.9,32.2,1.1267,1196.0
2004-05-31 18:00:00,26.0,34.6,1.1485,1243.0
2004-05-31 19:00:00,24.5,37.7,1.1454,1124.0
2004-05-31 20:00:00,21.7,46.9,1.2044,1020.0
2004-05-31 21:00:00,19.3,68.8,1.519,1035.0
2004-05-31 22:00:00,17.6,81.6,1.6296,986.0
2004-05-31 23:00:00,17.8,80.3,1.6212,1017.0
2004-06-01 00:00:00,18.6,75.7,1.6074,922.0
2004-06-01 01:00:00,19.6,68.4,1.5443,830.0
2004-06-01 02:00:00,18.0,76.4,1.5608,805.0
2004-06-01 03:00:00,17.3,77.2,1.5104,760.0
2004-06-01 04:00:00,16.5,82.3,1.5318,783.0
2004-06-01 05:00:00,16.8,81.3,1.5452,854.0
2004-06-01 06:00:00,17.3,78.6,1.5412,985.0
2004-06-01 07:00:00,16.9,80.9,1.5472,1225.0
2004-06-01 08:00:00,17.1,79.8,1.542,1313.0
2004-06-01 09:00:00,18.5,70.3,1.4826,1199.0
2004-06-01 10:00:00,19.6,66.7,1.5023,1182.0
2004-06-01 11:00:00,20.4,63.1,1.4969,1173.0
2004-06-01 12:00:00,21.6,61.8,1.5775,1259.0
2004-06-01 13:00:00,24.0,49.3,1.4509,1263.0
2004-06-01 14:00:00,25.7,43.8,1.4262,1156.0
2004-06-01 15:00:00,24.6,47.5,1.4487,1167.0
2004-06-01 16:00:00,24.8,47.4,1.4628,1278.0
2004-06-01 17:00:00,23.7,50.5,1.4636,1342.0
2004-06-01 18:00:00,23.0,53.8,1.4968,1353.0
2004-06-01 19:00:00,21.5,65.8,1.6688,1501.0
2004-06-01 20:00:00,21.0,66.9,1.6436,1355.0
2004-06-01 21:00:00,20.6,68.1,1.6329,1230.0
2004-06-01 22:00:00,20.5,66.9,1.5914,1148.0
2004-06-01 23:00:00,20.2,65.2,1.5251,1171.0
2004-06-02 00:00:00,19.5,68.0,1.5269,1021.0
2004-06-02 01:00:00,19.9,66.4,1.5203,964.0
2004-06-02 02:00:00,19.1,69.0,1.5043,887.0
2004-06-02 03:00:00,18.5,70.7,1.4962,885.0
2004-06-02 04:00:00,18.9,67.8,1.4689,830.0
2004-06-02 05:00:00,20.0,63.7,1.4742,792.0
2004-06-02 06:00:00,19.8,64.7,1.4769,813.0
2004-06-02 07:00:00,19.7,65.3,1.4843,890.0
2004-06-02 08:00:00,20.8,62.0,1.5002,984.0
2004-06-02 09:00:00,22.2,56.6,1.4973,1043.0
2004-06-02 10:00:00,24.3,49.0,1.4724,1054.0
2004-06-02 11:00:00,25.0,46.5,1.4492,1063.0
2004-06-02 12:00:00,28.9,34.8,1.3603,978.0
2004-06-02 13:00:00,29.6,33.4,1.3581,887.0
2004-06-02 14:00:00,30.9,30.7,1.3493,887.0
2004-06-02 15:00:00,31.8,31.0,1.4286,977.0
2004-06-02 16:00:00,31.4,31.2,1.4127,1043.0
2004-06-02 17:00:00,28.9,35.7,1.3985,1010.0
2004-06-02 18:00:00,27.2,42.5,1.5135,1094.0
2004-06-02 19:00:00,26.2,46.4,1.5573,1223.0
2004-06-02 20:00:00,24.5,51.0,1.5454,1109.0
2004-06-02 21:00:00,22.8,56.1,1.5353,1026.0
2004-06-02 22:00:00,21.9,60.9,1.5799,1036.0
2004-06-02 23:00:00,21.7,61.0,1.5617,963.0
2004-06-03 00:00:00,20.8,64.8,1.568,996.0
2004-06-03 01:00:00,20.3,70.9,1.6699,999.0
2004-06-03 02:00:00,18.9,79.0,1.704,893.0
2004-06-03 03:00:00,18.1,64.6,1.3276,730.0
2004-06-03 04:00:00,18.6,64.5,1.3655,753.0
2004-06-03 05:00:00,17.6,67.4,1.346,825.0
2004-06-03 06:00:00,17.6,67.6,1.3479,1012.0
2004-06-03 07:00:00,19.0,61.7,1.3393,1221.0
2004-06-03 08:00:00,20.0,57.4,1.3268,1215.0
2004-06-03 09:00:00,22.6,45.9,1.2418,1234.0
2004-06-03 10:00:00,27.3,34.3,1.2284,1138.0
2004-06-03 11:00:00,27.4,31.0,1.1184,987.0
2004-06-03 12:00:00,26.2,33.6,1.1244,980.0
2004-06-03 13:00:00,26.8,32.4,1.1263,966.0
2004-06-03 14:00:00,28.7,27.7,1.071,905.0
2004-06-03 15:00:00,28.7,25.0,0.9684,903.0
2004-06-03 16:00:00,29.1,22.3,0.8811,914.0
2004-06-03 17:00:00,29.0,24.5,0.9655,1050.0
2004-06-03 18:00:00,27.2,28.3,1.0016,1043.0
2004-06-03 19:00:00,25.3,30.0,0.952,1125.0
2004-06-03 20:00:00,24.1,34.8,1.0333,1058.0
2004-06-03 21:00:00,23.0,43.1,1.1993,951.0
2004-06-03 22:00:00,22.1,43.9,1.1521,944.0
2004-06-03 23:00:00,21.0,48.1,1.178,959.0
2004-06-04 00:00:00,20.6,49.2,1.1754,974.0
2004-06-04 01:00:00,21.2,47.6,1.1799,880.0
2004-06-04 02:00:00,21.0,50.1,1.2338,853.0
2004-06-04 03:00:00,20.1,53.1,1.2342,912.0
2004-06-04 04:00:00,19.0,54.0,1.1745,863.0
2004-06-04 05:00:00,19.2,51.1,1.124,729.0
2004-06-04 06:00:00,19.2,53.1,1.1662,830.0
2004-06-04 07:00:00,20.6,49.0,1.1748,1198.0
2004-06-04 08:00:00,21.8,41.9,1.077,971.0
2004-06-04 09:00:00,22.8,37.6,1.0315,885.0
2004-06-04 10:00:00,24.8,31.3,0.9646,862.0
2004-06-04 11:00:00,26.0,29.4,0.976,892.0
2004-06-04 12:00:00,27.0,27.8,0.9731,933.0
2004-06-04 13:00:00,27.0,29.3,1.0277,975.0
2004-06-04 14:00:00,27.0,29.6,1.0419,927.0
2004-06-04 15:00:00,25.8,32.6,1.072,993.0
2004-06-04 16:00:00,26.2,32.6,1.0892,1053.0
2004-06-04 17:00:00,28.3,27.5,1.0418,1116.0
2004-06-04 18:00:00,26.5,29.7,1.0123,1097.0
2004-06-04 19:00:00,25.7,31.8,1.0317,1116.0
2004-06-04 20:00:00,24.4,35.2,1.0632,1057.0
2004-06-04 21:00:00,23.5,36.9,1.0518,973.0
2004-06-04 22:00:00,22.4,41.0,1.1006,1016.0
2004-06-04 23:00:00,21.7,44.7,1.1451,1120.0
2004-06-05 00:00:00,21.1,48.1,1.1864,1076.0
2004-06-05 01:00:00,20.7,50.0,1.203,937.0
2004-06-05 02:00:00,19.8,53.1,1.2093,980.0
2004-06-05 03:00:00,19.8,53.6,1.2214,937.0
2004-06-05 04:00:00,19.6,54.8,1.236,852.0
2004-06-05 05:00:00,19.3,57.3,1.265,858.0
2004-06-05 06:00:00,19.7,58.4,1.3254,963.0
2004-06-05 07:00:00,19.8,59.4,1.3554,966.0
2004-06-05 08:00:00,20.9,54.8,1.3387,983.0
2004-06-05 09:00:00,22.4,47.9,1.2817,990.0
2004-06-05 10:00:00,24.1,41.3,1.2202,891.0
2004-06-05 11:00:00,25.9,36.9,1.2133,883.0
2004-06-05 12:00:00,30.7,26.0,1.1287,914.0
2004-06-05 13:00:00,30.3,25.2,1.0652,896.0
2004-06-05 14:00:00,30.1,25.4,1.0641,841.0
2004-06-05 15:00:00,27.6,35.1,1.2764,926.0
2004-06-05 16:00:00,26.6,47.6,1.6315,1133.0
2004-06-05 17:00:00,30.4,31.3,1.3331,1042.0
2004-06-05 18:00:00,27.8,35.0,1.282,1124.0
2004-06-05 19:00:00,26.6,37.9,1.2994,1157.0
2004-06-05 20:00:00,23.4,44.4,1.2646,989.0
2004-06-05 21:00:00,23.0,51.1,1.4175,841.0
2004-06-05 22:00:00,22.1,53.5,1.4087,916.0
2004-06-05 23:00:00,21.6,53.6,1.3674,1008.0
2004-06-06 00:00:00,21.9,52.7,1.365,895.0
2004-06-06 01:00:00,21.3,54.9,1.3707,810.0
2004-06-06 02:00:00,17.5,79.1,1.5709,968.0
2004-06-06 03:00:00,17.6,78.6,1.5722,922.0
2004-06-06 04:00:00,17.1,81.8,1.5816,892.0
2004-06-06 05:00:00,16.6,80.2,1.5002,806.0
2004-06-06 06:00:00,16.8,77.4,1.4739,827.0
2004-06-06 07:00:00,18.3,66.5,1.381,881.0
2004-06-06 08:00:00,20.4,55.8,1.3196,877.0
2004-06-06 09:00:00,21.6,45.3,1.1533,784.0
2004-06-06 10:00:00,23.1,39.4,1.0983,806.0
2004-06-06 11:00:00,25.4,31.6,1.0058,775.0
2004-06-06 12:00:00,26.6,29.0,0.9928,773.0
2004-06-06 13:00:00,25.9,28.8,0.9475,734.0
2004-06-06 14:00:00,27.0,28.0,0.981,757.0
2004-06-06 15:00:00,23.6,38.1,1.0917,817.0
2004-06-06 16:00:00,25.9,32.0,1.0529,815.0
2004-06-06 17:00:00,26.3,31.5,1.0643,844.0
2004-06-06 18:00:00,23.9,36.8,1.0774,880.0
2004-06-06 19:00:00,23.7,36.8,1.0609,906.0
2004-06-06 20:00:00,22.5,37.8,1.0157,904.0
2004-06-06 21:00:00,21.8,39.2,1.0115,877.0
2004-06-06 22:00:00,20.9,42.6,1.04,918.0
2004-06-06 23:00:00,20.0,45.6,1.0555,930.0
2004-06-07 00:00:00,19.3,47.9,1.059,870.0
2004-06-07 01:00:00,18.7,49.0,1.0462,793.0
2004-06-07 02:00:00,17.8,54.1,1.0938,760.0
2004-06-07 03:00:00,18.6,52.7,1.1206,733.0
2004-06-07 04:00:00,17.2,57.9,1.127,726.0
2004-06-07 05:00:00,18.2,54.1,1.1155,732.0
2004-06-07 06:00:00,17.3,57.6,1.1289,933.0
2004-06-07 07:00:00,19.9,49.4,1.1354,1061.0
2004-06-07 08:00:00,21.7,44.2,1.1321,1201.0
2004-06-07 09:00:00,23.5,40.0,1.1386,1065.0
2004-06-07 10:00:00,28.4,29.7,1.1345,1075.0
2004-06-07 11:00:00,31.6,24.1,1.0994,998.0
2004-06-07 12:00:00,31.3,24.1,1.0816,922.0
2004-06-07 13:00:00,34.4,20.4,1.0857,1023.0
2004-06-07 14:00:00,33.7,21.3,1.0988,1039.0
2004-06-07 15:00:00,35.9,18.9,1.0999,1054.0
2004-06-07 16:00:00,34.3,19.4,1.0279,1022.0
2004-06-07 17:00:00,33.5,19.9,1.0112,1082.0
2004-06-07 18:00:00,30.5,24.2,1.0386,1056.0
2004-06-07 19:00:00,30.3,26.2,1.1161,1243.0
2004-06-07 20:00:00,27.0,36.7,1.2898,1029.0
2004-06-07 21:00:00,24.6,41.9,1.2752,1004.0
2004-06-07 22:00:00,23.3,44.5,1.2566,979.0
2004-06-07 23:00:00,22.4,46.9,1.2544,972.0
2004-06-08 00:00:00,21.7,50.8,1.3019,942.0
2004-06-08 01:00:00,21.0,51.9,1.2794,825.0
2004-06-08 02:00:00,20.5,54.3,1.2926,780.0
2004-06-08 03:00:00,20.9,52.5,1.2852,746.0
2004-06-08 04:00:00,21.0,53.1,1.3031,734.0
2004-06-08 05:00:00,19.6,57.1,1.2851,785.0
2004-06-08 06:00:00,18.2,62.3,1.2903,946.0
2004-06-08 07:00:00,19.5,57.7,1.2966,1201.0
2004-06-08 08:00:00,21.6,51.7,1.313,1377.0
2004-06-08 09:00:00,23.9,44.4,1.3029,1346.0
2004-06-08 10:00:00,28.1,35.2,1.312,1230.0
2004-06-08 11:00:00,31.4,28.6,1.298,1160.0
2004-06-08 12:00:00,33.7,25.5,1.3095,1146.0
2004-06-08 13:00:00,35.9,20.8,1.2103,1078.0
2004-06-08 14:00:00,37.5,18.1,1.1529,1111.0
2004-06-08 15:00:00,37.7,17.7,1.1383,1083.0
2004-06-08 16:00:00,37.8,17.4,1.1219,1056.0
2004-06-08 17:00:00,36.6,20.6,1.2445,1220.0
2004-06-08 18:00:00,32.5,26.0,1.2502,1268.0
2004-06-08 19:00:00,30.8,27.2,1.1832,1256.0
2004-06-08 20:00:00,28.8,30.2,1.1761,1213.0
2004-06-08 21:00:00,26.7,35.4,1.2233,1145.0
2004-06-08 22:00:00,25.3,40.7,1.291,1050.0
2004-06-08 23:00:00,24.9,41.2,1.2809,972.0
2004-06-09 00:00:00,23.7,45.1,1.3033,1020.0
2004-06-09 01:00:00,22.5,49.0,1.3151,934.0
2004-06-09 02:00:00,22.3,50.6,1.3486,914.0
2004-06-09 03:00:00,22.0,50.5,1.3199,824.0
2004-06-09 04:00:00,20.8,54.4,1.3229,817.0
2004-06-09 05:00:00,20.3,56.0,1.3204,833.0
2004-06-09 06:00:00,20.5,54.8,1.3073,935.0
2004-06-09 07:00:00,21.7,50.6,1.2981,1297.0
2004-06-09 08:00:00,23.4,46.1,1.3091,1496.0
2004-06-09 09:00:00,25.1,43.0,1.3488,1201.0
2004-06-09 10:00:00,30.1,32.8,1.3795,1267.0
2004-06-09 11:00:00,34.7,25.9,1.4069,1224.0
2004-06-09 12:00:00,37.2,23.2,1.4478,1247.0
2004-06-09 13:00:00,39.5,18.3,1.2917,1183.0
2004-06-09 14:00:00,40.6,15.3,1.1485,1078.0
2004-06-09 15:00:00,40.3,16.1,1.1896,1076.0
2004-06-09 16:00:00,40.3,14.2,1.0494,1052.0
2004-06-09 17:00:00,39.6,16.7,1.1867,1287.0
2004-06-09 18:00:00,37.3,23.4,1.4672,1460.0
2004-06-09 19:00:00,33.7,27.7,1.4213,1357.0
2004-06-09 20:00:00,30.7,32.2,1.3983,1234.0
2004-06-09 21:00:00,28.4,35.7,1.3549,1151.0
2004-06-09 22:00:00,26.5,38.6,1.3154,1065.0
2004-06-09 23:00:00,25.4,40.1,1.2822,984.0
2004-06-10 00:00:00,24.1,43.3,1.2839,938.0
2004-06-10 01:00:00,23.9,45.6,1.3328,878.0
2004-06-10 02:00:00,22.0,52.8,1.3752,919.0
2004-06-10 03:00:00,20.7,56.1,1.3565,836.0
2004-06-10 04:00:00,20.1,57.3,1.3352,814.0
2004-06-10 05:00:00,19.5,59.4,1.3328,872.0
2004-06-10 06:00:00,20.0,56.6,1.3095,949.0
2004-06-10 07:00:00,21.7,53.9,1.3848,1227.0
2004-06-10 08:00:00,23.7,49.0,1.4152,1360.0
2004-06-10 09:00:00,25.9,44.3,1.4544,1318.0
2004-06-10 10:00:00,30.1,34.3,1.4414,1196.0
2004-06-10 11:00:00,33.5,27.2,1.3859,1152.0
2004-06-10 12:00:00,35.4,26.1,1.4806,1220.0
2004-06-10 13:00:00,37.9,23.2,1.502,1182.0
2004-06-10 14:00:00,39.7,18.7,1.3306,1167.0
2004-06-10 15:00:00,40.4,17.2,1.2774,1142.0
2004-06-10 16:00:00,40.0,18.8,1.363,1157.0
2004-06-10 17:00:00,38.9,18.8,1.29,1274.0
2004-06-10 18:00:00,35.8,22.1,1.2792,1372.0
2004-06-10 19:00:00,33.1,25.9,1.2923,1373.0
2004-06-10 20:00:00,30.9,28.2,1.2388,1290.0
2004-06-10 21:00:00,27.5,32.6,1.176,1056.0
2004-06-10 22:00:00,26.3,34.3,1.1605,1116.0
2004-06-10 23:00:00,25.5,34.1,1.0968,1106.0
2004-06-11 00:00:00,24.7,39.3,1.2065,1018.0
2004-06-11 01:00:00,24.2,39.5,1.1764,919.0
2004-06-11 02:00:00,24.8,37.8,1.1639,807.0
2004-06-11 03:00:00,22.7,43.8,1.1952,787.0
2004-06-11 04:00:00,22.0,44.3,1.1553,789.0
2004-06-11 05:00:00,19.3,51.4,1.1364,825.0
2004-06-11 06:00:00,19.8,50.4,1.1525,912.0
2004-06-11 07:00:00,20.5,48.2,1.1474,1339.0
2004-06-11 08:00:00,22.8,42.7,1.1667,1355.0
2004-06-11 09:00:00,25.6,35.8,1.1548,1250.0
2004-06-11 10:00:00,30.0,27.5,1.1509,1105.0
2004-06-11 11:00:00,34.4,21.0,1.1248,1076.0
2004-06-11 12:00:00,35.9,19.6,1.1422,1096.0
2004-06-11 13:00:00,37.2,18.2,1.1389,1093.0
2004-06-11 14:00:00,37.3,16.6,1.0435,1027.0
2004-06-11 15:00:00,37.4,14.9,0.9413,1026.0
2004-06-11 16:00:00,36.4,15.1,0.9005,1015.0
2004-06-11 17:00:00,35.4,14.7,0.8323,1028.0
2004-06-11 18:00:00,34.2,14.2,0.7502,1074.0
2004-06-11 19:00:00,31.1,18.7,0.8302,1124.0
2004-06-11 20:00:00,29.1,22.0,0.8702,1111.0
2004-06-11 21:00:00,27.2,22.5,0.7962,1062.0
2004-06-11 22:00:00,25.3,24.6,0.7796,1072.0
2004-06-11 23:00:00,24.9,27.2,0.8429,936.0
2004-06-12 00:00:00,23.5,32.2,0.922,988.0
2004-06-12 01:00:00,23.5,32.7,0.9349,924.0
2004-06-12 02:00:00,24.1,32.0,0.9467,839.0
2004-06-12 03:00:00,22.6,34.8,0.9441,826.0
2004-06-12 04:00:00,20.8,40.2,0.9725,853.0
2004-06-12 05:00:00,18.8,46.6,1.0027,918.0
2004-06-12 06:00:00,19.8,46.0,1.0524,890.0
2004-06-12 07:00:00,21.3,42.3,1.0625,865.0
2004-06-12 08:00:00,21.3,41.8,1.0449,1003.0
2004-06-12 09:00:00,24.0,36.6,1.0772,1123.0
2004-06-12 10:00:00,27.2,30.7,1.0884,1146.0
2004-06-12 11:00:00,32.3,23.6,1.1271,1110.0
2004-06-12 12:00:00,31.9,25.8,1.2023,1126.0
2004-06-12 13:00:00,35.1,21.8,1.2093,1067.0
2004-06-12 14:00:00,36.0,20.5,1.1995,1008.0
2004-06-12 15:00:00,37.0,20.1,1.2423,1062.0
2004-06-12 16:00:00,36.4,21.0,1.2515,1082.0
2004-06-12 17:00:00,35.2,22.6,1.267,1042.0
2004-06-12 18:00:00,32.5,27.6,1.3229,1022.0
2004-06-12 19:00:00,29.1,35.1,1.3919,1024.0
2004-06-12 20:00:00,26.9,39.7,1.3898,1048.0
2004-06-12 21:00:00,26.1,42.2,1.4039,1153.0
2004-06-12 22:00:00,25.5,43.8,1.4095,1195.0
2004-06-12 23:00:00,24.9,45.6,1.4135,1245.0
2004-06-13 00:00:00,25.2,45.2,1.4262,1086.0
2004-06-13 01:00:00,25.4,45.5,1.457,972.0
2004-06-13 02:00:00,26.2,43.6,1.4599,880.0
2004-06-13 03:00:00,24.3,48.2,1.4476,906.0
2004-06-13 04:00:00,24.4,48.3,1.4499,879.0
2004-06-13 05:00:00,23.3,51.0,1.4346,842.0
2004-06-13 06:00:00,21.6,48.1,1.2259,797.0
2004-06-13 07:00:00,21.4,47.8,1.2005,796.0
2004-06-13 08:00:00,20.5,46.8,1.1152,767.0
2004-06-13 09:00:00,20.8,40.7,0.9882,784.0
2004-06-13 10:00:00,22.3,35.3,0.9371,811.0
2004-06-13 11:00:00,21.7,38.3,0.9842,838.0
2004-06-13 12:00:00,24.4,29.6,0.8921,821.0
2004-06-13 13:00:00,23.4,34.9,0.991,793.0
2004-06-13 14:00:00,23.5,35.2,1.0019,794.0
2004-06-13 15:00:00,22.4,39.0,1.04,821.0
2004-06-13 16:00:00,22.0,41.7,1.0865,849.0
2004-06-13 17:00:00,21.7,42.7,1.0949,852.0
2004-06-13 18:00:00,20.7,43.4,1.047,847.0
2004-06-13 19:00:00,20.3,42.6,1.0045,849.0
2004-06-13 20:00:00,20.3,44.1,1.0392,865.0
2004-06-13 21:00:00,20.1,45.2,1.0538,848.0
2004-06-13 22:00:00,19.8,45.7,1.0424,807.0
2004-06-13 23:00:00,19.6,45.3,1.0244,814.0
2004-06-14 00:00:00,19.4,45.9,1.0242,785.0
2004-06-14 01:00:00,19.7,44.8,1.0172,748.0
2004-06-14 02:00:00,19.5,46.3,1.0363,716.0
2004-06-14 03:00:00,19.0,49.0,1.063,708.0
2004-06-14 04:00:00,19.1,50.7,1.109,724.0
2004-06-14 05:00:00,19.1,52.7,1.1545,748.0
2004-06-14 06:00:00,20.3,49.3,1.1596,888.0
2004-06-14 07:00:00,21.1,46.2,1.1389,973.0
2004-06-14 08:00:00,21.5,44.5,1.129,993.0
2004-06-14 09:00:00,22.4,43.6,1.1637,929.0
2004-06-14 10:00:00,24.8,39.1,1.2039,962.0
2004-06-14 11:00:00,23.9,42.1,1.2335,906.0
2004-06-14 12:00:00,25.5,38.3,1.2328,915.0
2004-06-14 13:00:00,25.4,39.2,1.2534,928.0
2004-06-14 14:00:00,25.6,37.0,1.2006,855.0
2004-06-14 15:00:00,24.5,38.4,1.1669,920.0
2004-06-14 16:00:00,23.9,39.9,1.1639,917.0
2004-06-14 17:00:00,24.2,39.2,1.1665,1072.0
2004-06-14 18:00:00,23.5,41.2,1.1759,1000.0
2004-06-14 19:00:00,22.3,44.9,1.1973,914.0
2004-06-14 20:00:00,21.7,46.5,1.1917,888.0
2004-06-14 21:00:00,22.0,44.9,1.1699,851.0
2004-06-14 22:00:00,22.2,44.1,1.1654,870.0
2004-06-14 23:00:00,21.8,45.6,1.1763,883.0
2004-06-15 00:00:00,21.6,46.0,1.1742,886.0
2004-06-15 01:00:00,21.6,45.8,1.1715,792.0
2004-06-15 02:00:00,20.7,48.3,1.168,754.0
2004-06-15 03:00:00,21.0,47.1,1.1546,732.0
2004-06-15 04:00:00,20.8,48.5,1.18,770.0
2004-06-15 05:00:00,20.8,49.4,1.1994,797.0
2004-06-15 06:00:00,19.9,51.8,1.1911,915.0
2004-06-15 07:00:00,20.9,49.3,1.2049,1287.0
2004-06-15 08:00:00,23.7,39.9,1.1508,1195.0
2004-06-15 09:00:00,25.3,35.8,1.1421,1003.0
2004-06-15 10:00:00,28.8,29.1,1.1349,1037.0
2004-06-15 11:00:00,30.3,26.9,1.1399,1114.0
2004-06-15 12:00:00,32.8,23.3,1.138,1085.0
2004-06-15 13:00:00,33.9,21.4,1.1135,1024.0
2004-06-15 14:00:00,35.3,19.6,1.1036,1017.0
2004-06-15 15:00:00,34.0,20.8,1.0898,1053.0
2004-06-15 16:00:00,35.3,18.8,1.0572,1065.0
2004-06-15 17:00:00,32.6,24.1,1.1688,1136.0
2004-06-15 18:00:00,30.8,28.7,1.2507,1100.0
2004-06-15 19:00:00,28.7,31.2,1.2099,1143.0
2004-06-15 20:00:00,26.8,35.1,1.2201,1083.0
2004-06-15 21:00:00,25.3,39.4,1.2524,1009.0
2004-06-15 22:00:00,23.9,40.9,1.1966,969.0
2004-06-15 23:00:00,23.0,44.4,1.2354,1029.0
2004-06-16 00:00:00,22.2,53.9,1.4237,1064.0
2004-06-16 01:00:00,20.9,59.8,1.4659,986.0
2004-06-16 02:00:00,21.3,58.1,1.457,872.0
2004-06-16 03:00:00,20.8,58.4,1.4189,840.0
2004-06-16 04:00:00,20.3,58.9,1.3878,812.0
2004-06-16 05:00:00,21.3,54.5,1.3682,810.0
2004-06-16 06:00:00,20.6,57.4,1.3753,936.0
2004-06-16 07:00:00,21.3,56.9,1.4226,1244.0
2004-06-16 08:00:00,22.9,52.4,1.4442,1440.0
2004-06-16 09:00:00,24.1,46.5,1.3802,1180.0
2004-06-16 10:00:00,27.1,38.8,1.3705,1126.0
2004-06-16 11:00:00,28.4,34.4,1.314,1005.0
2004-06-16 12:00:00,30.1,30.9,1.2958,1032.0
2004-06-16 13:00:00,32.7,25.8,1.2547,1087.0
